candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
F02861,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Lenders may offer people with higher credit scores unsecured loans.,1,10,8.4,False,False,False,False,True,False,False,False,False
F02862,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"These loans require no collateral, so the bank or lending institution is trusting that these borrowers will pay them back.",1,20,11.1,False,False,False,False,True,False,False,False,False
F02863,regulatory_guidance\cfpb_secured_unsecured_loans.txt,This trust is based on their credit history—what borrowers have done in the past that gives them a good credit rating.,1,21,8.9,False,False,False,False,True,False,False,False,False
F02864,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Because unsecured loans put lenders at higher risk, they may have a higher interest rate than secured loans.",1,18,8.5,False,False,False,False,True,False,False,False,False
F02865,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If that trust does not result in repayment, the lender can report late or missing payments to the credit reporting companies, can engage in debt collection, and might sue the borrower.",1,31,14.8,False,False,False,False,True,False,False,False,False
F02866,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Ask students what kinds of things people consider before lending someone money.,1,13,8.8,False,False,False,False,False,False,False,False,False
F02867,regulatory_guidance\cfpb_secured_unsecured_loans.txt,° Examples may include whether and when the borrower can pay the money back or how much the lender would be willing to lend.,2,24,9.8,False,False,False,False,False,False,False,False,False
F02868,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Examples may include whether and when the borrower can pay the money back or how much the lender would be willing to lend.,1,23,9.8,False,False,False,False,False,False,False,False,False
F02869,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Read the “Exploring key financial concepts” section to explain secured and unsecured loans.,1,14,10.4,False,False,False,False,True,False,False,False,False
F02870,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Ask students to take a moment to consider the similarities and differences between secured and unsecured loans.,1,18,13.3,False,False,False,False,True,False,False,False,False
F02871,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Be sure students have a basic context of loans: ° Loss of collateral isn’t the only consequence of nonpayment of a secured loan.,2,24,11.8,False,False,False,False,True,False,False,False,False
F02872,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Loss of collateral isn’t the only consequence of nonpayment of a secured loan.,1,13,10.4,False,False,False,False,True,False,False,False,False
F02873,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Nonpayment can result in such things as negative information on your credit report, a lower credit score, debt collection, or being sued.",1,22,12.8,False,False,False,False,True,False,False,False,False
F02874,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"When many factors are equal (e.g., income, job history), secured credit may be easier to get than unsecured.",1,18,7.6,False,False,False,False,True,False,False,False,False
F02875,regulatory_guidance\cfpb_secured_unsecured_loans.txt,° People seeking a loan must remember that they’re a customer buying a product and that they shouldn’t allow lenders to intimidate them or make them feel as if the lenders are doing them a favor by granting credit.,2,39,16.9,False,False,False,False,True,False,False,False,False
F02876,regulatory_guidance\cfpb_secured_unsecured_loans.txt,People seeking a loan must remember that they’re a customer buying a product and that they shouldn’t allow lenders to intimidate them or make them feel as if the lenders are doing them a favor by granting credit.,1,38,16.9,False,False,False,False,True,False,False,False,False
F02877,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Be sure students understand key vocabulary: °,1,8,12.3,False,False,False,False,False,False,False,False,False
F02878,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ Be sure students understand key vocabulary: ° Interest: A fee charged by a lender, and paid by a TIP borrower, for the use of money.",2,26,11.5,False,False,False,False,False,False,False,False,False
F02879,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Interest: A fee charged by a lender, and paid by a TIP borrower, for the use of money.",1,18,6.5,False,False,False,False,False,False,False,False,False
F02880,regulatory_guidance\cfpb_secured_unsecured_loans.txt,A bank or credit union Visit CFPB’s financial may also pay you interest if you deposit money in certain education glossary at types of accounts.,1,25,14.5,False,False,False,False,True,False,False,False,False
F02881,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"consumerfinance.gov/ ° Lender: An organization or person that lends money with financial-education-glossary/. the expectation that it will be repaid, generally with interest.",1,22,15.5,False,False,False,False,False,True,False,False,False
F02882,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"° Loan: Money that needs to be repaid by the borrower, generally with interest.",1,14,8.5,False,False,False,False,True,False,False,False,False
F02883,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"° Secured loans: Loans in which your property (things you own) is used as collateral; if you cannot pay back the loan, the lender takes your collateral to get their money back.",2,32,12.9,False,False,False,False,True,False,False,False,False
F02884,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Secured loans: Loans in which your property (things you own) is used as collateral; if you cannot pay back the loan, the lender takes your collateral to get their money back.",1,31,12.9,False,False,False,False,True,False,False,False,False
F02885,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"The lender can also engage in debt collection, can file negative information on your credit report, and might sue you.",1,20,11.1,False,False,False,False,True,False,False,False,False
F02886,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Unsecured loan: A loan (such as most types of credit cards) that does not use property as collateral.,2,18,8.5,False,False,False,False,True,False,False,False,False
F02887,regulatory_guidance\cfpb_secured_unsecured_loans.txt,A loan (such as most types of credit cards) that does not use property as collateral.,1,16,6.9,False,False,False,False,True,False,False,False,False
F02888,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Lenders consider these loans to be more risky than secured loans, so they may charge a higher rate of interest for them.",1,22,8.5,False,False,False,False,True,False,False,True,False
F02889,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If the loan is not paid back as agreed, the lender can also start debt collection, file negative information on your credit report, and might sue you.",1,27,12.0,False,False,False,False,True,False,False,False,False
F02890,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Group work Working with the “Characteristics” cards § Divide students into groups of three or four and give the “Characteristics” cards to each group.,1,24,11.3,False,False,False,False,False,False,False,False,False
F02891,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ Instruct the groups to review the cards and sort them into three piles: ° Characteristics that apply to secured loans ° Characteristics that apply to unsecured loans ° Characteristics that apply to both types of loans Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 4 of 9 Summer 2022 § When all groups have finished sorting, review their answers by calling on each group to share a characteristic and whether it represents a secured or unsecured loan or both.",1,82,33.6,True,False,False,False,True,False,False,False,False
F02892,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ As students answer, invite them to share their reasoning.",1,10,6.3,False,False,False,False,False,False,False,False,False
F02893,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ As needed, help students understand where characteristics fit.",1,9,11.1,False,False,False,False,False,False,False,False,False
F02894,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Working with the “Items” cards § Distribute the “Items” cards to each group and ask students to sort them into two piles: ° Items that would likely be paid for using secured loans °,1,34,12.5,False,False,False,False,True,False,False,False,False
F02895,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Items that would likely be paid for using unsecured loans § When all groups have finished sorting, call on different groups to share their responses.",1,25,11.0,False,False,False,False,True,False,False,False,False
F02896,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"° Some items could fall into either category, so have students discuss which characteristics they used to make their choice.",2,20,11.1,False,False,False,False,False,False,False,False,False
F02897,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Some items could fall into either category, so have students discuss which characteristics they used to make their choice.",1,19,11.1,False,False,False,False,False,False,False,False,False
F02898,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Wrap-up If time allows, ask students to complete an exit ticket responding to the following prompt: “How would you describe the difference between a secured and an unsecured loan?” Suggested next steps Consider searching for other CFPB activities that address the topic of borrowing, including getting loans and managing credit.",2,50,14.7,False,False,False,False,True,False,False,False,False
F02899,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If time allows, ask students to complete an exit ticket responding to the following prompt: “How would you describe the difference between a secured and an unsecured loan?” Suggested next steps Consider searching for other CFPB activities that address the topic of borrowing, including getting loans and managing credit.",1,49,14.4,False,False,False,False,True,False,False,False,False
F02900,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Suggested activities include “Qualifying for loans” and “Calculating loan payments”.,1,10,15.4,False,False,False,False,True,False,False,False,False
F02901,regulatory_guidance\cfpb_secured_unsecured_loans.txt,You also may consider having students get an estimated credit score at the FICO Score Estimator1 at https://www.myfico.com/fico-credit-score-estimator/estimator.,1,18,21.6,True,False,False,False,True,True,False,False,False
F02902,regulatory_guidance\cfpb_secured_unsecured_loans.txt,1 The CFPB does not endorse this third party or guarantee the accuracy of this third-party information.,1,17,11.9,True,False,False,False,False,False,False,False,False
F02903,regulatory_guidance\cfpb_secured_unsecured_loans.txt,These answer guides provide possible answers for the game.,1,9,6.3,False,False,False,False,False,False,False,False,False
F02904,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Answer guide for “Characteristics of secured and unsecured loans” cards Lender can take possession Might be easier for Connected to collateral of your collateral borrowers to get (secured loan) (secured loan) (secured loan),1,33,18.4,False,False,False,False,True,False,False,False,False
F02905,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If you have no credit history or are rebuilding your credit, Usually have lower Less risky to lenders you’re more likely to be interest rates (secured loan) approved for this type of loan (secured loan) (secured loan)",1,37,16.4,False,False,False,False,True,False,False,False,False
F02906,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Lender holds title or an Usually have higher Usually offers longer interest in the property until borrowing limits repayment time period the loan is paid in full (secured loan) (secured loan) (secured loan),1,33,18.0,False,False,False,False,True,False,False,False,False
F02907,regulatory_guidance\cfpb_secured_unsecured_loans.txt,You could use personal Your property may be sold property such as a bank Lender not protected by to pay off the loan deposit or a car to back any collateral (secured loan) this loan (unsecured loan) (secured loan),1,39,17.2,False,False,False,False,True,False,False,False,False
F02908,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If you default on the loan, You can set up automatic You obtain this loan based the lender can’t automatically payments to help make sure on your income and take your property your payments go in on time credit record (unsecured loan) (both) (unsecured loan)",1,45,19.3,False,False,False,False,True,False,False,False,False
F02909,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Answer guide for “Items you can purchase with secured or unsecured loans” cards Car Boat Recreational vehicle (secured loan) (secured loan) (secured loan) Home Home equity line of credit Home improvement loan (secured loan) (secured loan) (secured loan) Credit card Student loan Personal loan (unsecured loan) (unsecured loan) (unsecured loan) Jewelry Vacation Business equipment (secured loan) (unsecured loan) (secured loan),1,60,28.3,False,False,False,False,True,False,False,False,False
F02910,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Unexpected expenses Automobile repairs Wedding expenses (unsecured loan) (unsecured loan) (unsecured loan),1,12,18.6,False,False,False,False,True,False,False,True,False
F02911,regulatory_guidance\cfpb_secured_unsecured_loans.txt,“Items you can purchase with secured or unsecured loans” game cards Print these cards one-sided on colored paper (try to use a different color than what you use for the “Characteristics of secured and unsecured loans” game cards).,1,38,16.6,False,False,False,False,True,False,False,False,False
F02912,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Car Boat Recreational vehicle Home Home equity line of credit Home improvement loan Credit card Student loan Personal loan Jewelry Vacation Business equipment Unexpected expenses Automobile repairs Wedding expenses Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 9 of 9 Summer 2022,1,44,25.7,True,False,False,False,True,False,False,True,False
F02913,regulatory_guidance\fca_consumer_credit_guide.txt,"Being regulated by the Financial Conduct Authority Guide for consumer credit firms www.fca.org.uk/consumer-credit Updated February Guide for consumer credit firms Being regulated by the Financial Conduct Authority Guide for consumer credit firms Contents P6 FCA rules and guidance P17 Getting authorised P31 Being supervised by the FCA P43 Enforcement P46 A nnex: Controlled functions for consumer credit www.fca.org.uk/consumer-credit FFiinnaanncciiaall CCoonndduucctt AAuutthhoorriittyy 33 Guide for consumer credit firms Introduction This guide is for consumer credit firms1, in particular those that are new to being regulated by us.",1,86,19.7,True,False,False,False,True,True,False,False,False
F02914,regulatory_guidance\fca_consumer_credit_guide.txt,It provides an overview of how we will work with you and your obligations as an FCA regulated firm.,1,19,9.2,False,False,False,False,False,False,False,False,False
F02915,regulatory_guidance\fca_consumer_credit_guide.txt,We have an overarching strategic objective to ensure that the relevant markets function well.,1,14,11.8,False,False,False,False,False,False,False,False,False
F02916,regulatory_guidance\fca_consumer_credit_guide.txt,This is embodied in our three operational objectives: • to secure an appropriate degree of protection for consumers • to protect and enhance the integrity of the UK financial system • to promote effective competition in the interests of consumers These objectives are the foundation for our approach to regulating firms.,1,51,25.7,False,False,False,False,False,False,False,False,False
F02917,regulatory_guidance\fca_consumer_credit_guide.txt,"In our relationship with you we want to ensure that fair treatment of consumers is at the heart of your business, and that you do not adversely affect market integrity and competition.",1,32,15.7,False,False,False,False,False,False,False,False,False
F02918,regulatory_guidance\fca_consumer_credit_guide.txt,"1 This guide is relevant both to firms active in consumer lending, as well as those involved in debt activities.",2,20,9.9,True,False,False,False,True,False,False,False,False
F02919,regulatory_guidance\fca_consumer_credit_guide.txt,"This guide is relevant both to firms active in consumer lending, as well as those involved in debt activities.",1,19,9.8,False,False,False,False,True,False,False,False,False
F02920,regulatory_guidance\fca_consumer_credit_guide.txt,4 Financial Conduct Authority Guide for consumer credit firms Our engagement with firms takes place through four main activities: • creating rules that firms must follow (through our Policy work) • considering whether firms should be authorised by us for particular activities (led by our Authorisations Division) • ongoing supervision of regulated firms’ activities (Supervision Division) • the use of our enforcement powers in instances where we identify egregious misconduct (Enforcement Division),1,72,35.4,True,False,False,False,True,False,False,False,False
F02921,regulatory_guidance\fca_consumer_credit_guide.txt,This guide is intended to include a summary of the regulatory requirements and is not a substitute for reading the applicable rules and guidance.,1,24,14.4,False,False,False,False,True,True,False,False,False
F02922,regulatory_guidance\fca_consumer_credit_guide.txt,"In the event that there are differences between this guide and the applicable rules and guidance, the rules and guidance take precedence.",1,22,11.2,False,False,False,False,False,True,False,False,False
F02923,regulatory_guidance\fca_consumer_credit_guide.txt,"We want to ensure that fair treatment of consumers is at the heart of your business, and that you do not adversely affect market integrity and competition.",1,27,13.3,False,False,False,False,False,False,False,False,False
F02924,regulatory_guidance\fca_consumer_credit_guide.txt,"FFiinnaanncciiaall CCoonndduucctt AAuutthhoorriittyy 55 Guide for consumer credit firms FCA rules and guidance The framework Firms carrying on credit-related regulated activities, as outlined in the Perimeter Guidance Manual (PERG)2, must follow certain rules about how they manage their businesses and treat their customers.",1,43,25.3,True,False,False,False,True,True,False,False,False
F02925,regulatory_guidance\fca_consumer_credit_guide.txt,"We have the power to make rules that are legally binding on firms. Where we find problems, we will generally seek to work with firms to resolve issues voluntarily in the first instance.",2,33,8.0,False,False,False,False,False,False,False,False,False
F02926,regulatory_guidance\fca_consumer_credit_guide.txt,"Where we find problems, we will generally seek to work with firms to resolve issues voluntarily in the first instance.",1,20,10.5,False,False,False,False,False,False,False,False,False
F02927,regulatory_guidance\fca_consumer_credit_guide.txt,"However, if we can’t agree a voluntary solution, we may rely on our formal powers in order to limit ongoing risks to consumers.",1,23,14.4,False,False,False,False,False,False,False,False,False
F02928,regulatory_guidance\fca_consumer_credit_guide.txt,We can also issue guidance on our rules and high-level Principles.,1,11,9.1,False,False,False,False,False,True,False,False,False
F02929,regulatory_guidance\fca_consumer_credit_guide.txt,"Guidance indicates possible ways for a firm to comply with a rule, or gives information about how we will interpret a rule in certain circumstances.",1,25,13.5,False,False,False,False,False,True,False,False,False
F02930,regulatory_guidance\fca_consumer_credit_guide.txt,Guidance is not binding and failing to follow it does not necessarily mean that a rule has been breached.,1,19,8.6,False,False,False,False,False,True,False,False,False
F02931,regulatory_guidance\fca_consumer_credit_guide.txt,"We set out our rules and guidance in the FCA Handbook.3 In the Handbook text, words in italics are defined in a glossary of terms.4 More information about how to use the Handbook is in a reader’s guide.5 The rules and guidance applicable to consumer credit firms are primarily in the Consumer Credit Sourcebook (CONC)6, but other Handbook provisions are also relevant as set out below.",1,66,9.4,True,False,False,False,True,True,False,True,False
F02932,regulatory_guidance\fca_consumer_credit_guide.txt,2 Our Perimeter Guidance Manual (PERG) gives guidance on which activities require FCA authorisation: https://www.handbook.fca.org.uk/handbook/PERG/ 3 FCA Handbook: https://www.handbook.fca.org.uk/handbook/ 4 FCA Handbook glossary: https://www.handbook.fca.org.uk/handbook/glossary/ 5 FCA Handbook Reader’s Guide: http://www.fca.org.uk/your-fca/documents/handbook/handbook-readers-guide 6 Consumer Credit Sourcebook (CONC): https://www.handbook.fca.org.uk/handbook/CONC/ 6 Financial Conduct Authority Guide for consumer credit firms Most of the new rules which we made for consumer credit firms when we took over regulating these firms in April 2014 were based on existing standards.,2,72,14.3,True,False,False,False,True,True,False,False,False
F02933,regulatory_guidance\fca_consumer_credit_guide.txt,Our Perimeter Guidance Manual (PERG) gives guidance on which activities require FCA authorisation: https://www.handbook.fca.org.uk/handbook/PERG/ 3 FCA Handbook: https://www.handbook.fca.org.uk/handbook/ 4 FCA Handbook glossary: https://www.handbook.fca.org.uk/handbook/glossary/ 5 FCA Handbook Reader’s Guide: http://www.fca.org.uk/your-fca/documents/handbook/handbook-readers-guide 6 Consumer Credit Sourcebook (CONC): https://www.handbook.fca.org.uk/handbook/CONC/ 6 Financial Conduct Authority Guide for consumer credit firms Most of the new rules which we made for consumer credit firms when we took over regulating these firms in April 2014 were based on existing standards.,1,71,14.5,True,False,False,False,True,True,False,False,False
F02934,regulatory_guidance\fca_consumer_credit_guide.txt,"Many of the obligations were contained in the Consumer Credit Act (CCA), in secondary legislation which flowed from the CCA, and in Office of Fair Trading (OFT) Guidance, so should be familiar to firms.",1,34,16.1,False,False,False,False,True,True,False,False,False
F02935,regulatory_guidance\fca_consumer_credit_guide.txt,"We have also added some new rules, in particular in relation to high-cost short-term credit (HCSTC), debt management and credit broking, and have amended others.",1,25,14.5,False,False,False,False,True,False,False,True,False
F02936,regulatory_guidance\fca_consumer_credit_guide.txt,"A summary of the rules made in the lead-up to the transfer of consumer credit regulation in April 2014 can be found in our policy statement PS14/37, available on the FCA website.",1,32,15.7,True,False,False,False,True,False,False,False,False
F02937,regulatory_guidance\fca_consumer_credit_guide.txt,"Additional rules on HCSTC and credit broking were made in PS14/168 and PS14/189 respectively, and further changes to CONC rules and guidance, following consultation in February 2015 (CP15/610), were made in PS15/23.11 Chapter 1 of CONC sets out the application of the rules, and CONC 1.2.2R requires firms to ensure that their employees and agents comply with CONC, and to take reasonable steps to ensure that other persons acting on their behalf also comply.",1,74,12.4,True,False,False,False,True,True,False,False,False
F02938,regulatory_guidance\fca_consumer_credit_guide.txt,"Lenders and credit brokers should also be aware of the provisions of the CCA and secondary legislation that have remained in force, pending our report on our review of these provisions to be provided to HM Treasury before 1 April 2019.",1,41,20.0,True,False,False,True,True,False,False,True,False
F02939,regulatory_guidance\fca_consumer_credit_guide.txt,"These include rules on pre-contract credit information, credit agreements, copy documents, statements and notices, and termination and early settlement.",1,19,17.3,False,False,False,False,True,False,False,False,False
F02940,regulatory_guidance\fca_consumer_credit_guide.txt,7 Policy Statement (PS14/3) Final rules for consumer credit firms: https://www.fca.org.uk/news/ps14-3-final-rules-for-consumer-credit-firms 8 Policy Statement (PS14/16),1,15,16.4,True,False,False,False,True,False,False,False,False
F02941,regulatory_guidance\fca_consumer_credit_guide.txt,Detailed rules for the price-cap on high-cost short-term credit – including feedback on CP14/10 and final rules: http://www.fca.org.uk/news/ps14-16-detailed-rules-on-the-price-cap-on-high-cost-short-term-credit 9 Policy Statement (PS14/18) Credit broking and fees: http://www.fca.org.uk/news/ps14-18-credit-broking-and-fees 10 Consultation Paper (CP15/6),1,31,15.4,True,False,False,False,True,False,False,True,False
F02942,regulatory_guidance\fca_consumer_credit_guide.txt,"Consumer credit – proposed changes to our rules and guidance: http://www.fca.org.uk/news/cp15-06-consumer-credit-consultation-paper 11 Policy Statement (PS15/23) Consumer credit – feedback on CP15/6 and final rules and guidance: http://www.fca.org.uk/news/ps15-23-consumer-credit-feedback-on-cp15-6-and-final-rules-and-guidance FFiinnaanncciiaall CCoonndduucctt AAuutthhoorriittyy 77 Guide for consumer credit firms Firms will also be subject to other general consumer protection legislation, including the Consumer Protection from Unfair Trading Regulations and the Unfair Terms in Consumer Contracts Regulations (which was replaced by the Consumer Rights Act on 1 October 2015).",1,75,21.2,True,False,False,True,True,True,False,False,False
F02943,regulatory_guidance\fca_consumer_credit_guide.txt,"How we make rules As noted above, since taking over consumer credit regulation from the OFT, we have made a number of changes to our rules and guidance.",1,28,13.0,False,False,False,False,True,True,False,False,False
F02944,regulatory_guidance\fca_consumer_credit_guide.txt,In most cases we have done so following consultation and cost benefit analysis.,1,13,11.3,False,False,False,False,False,False,False,True,False
F02945,regulatory_guidance\fca_consumer_credit_guide.txt,"In the case of credit broking, however, we introduced new rules in December 2014 without prior consultation, on the grounds that the delay involved in consulting would be prejudicial to the interests of consumers.",1,34,17.5,True,False,False,False,True,False,False,False,False
F02946,regulatory_guidance\fca_consumer_credit_guide.txt,"When consulting, we typically allow around three months for responses.",1,10,9.6,False,False,False,False,False,False,False,False,False
F02947,regulatory_guidance\fca_consumer_credit_guide.txt,"We then publish a policy statement setting out the feedback we received, and our response to this, at the same time as publishing final rules and guidance We keep the CONC rules under review in the light of experience of supervising the consumer credit market, and may make further changes to address areas of harm to consumers, or to clarify or amend the rules to ensure they clearly reflect the policy intention or respond to issues raised by firms or other stakeholders.",1,82,35.0,False,False,False,False,True,True,False,False,False
F02948,regulatory_guidance\fca_consumer_credit_guide.txt,Firms are encouraged to sign up to consumer credit email updates12 on our website so they can keep up to date with the proposed changes to our rules and guidance.,1,30,13.0,True,False,False,False,True,True,False,False,False
F02949,regulatory_guidance\fca_consumer_credit_guide.txt,How the Handbook is structured The FCA Handbook13 is broken down into blocks. Each block contains a number of modules (which are called sourcebooks and 12 Sign up for consumer credit update emails: https://www.the-fca.org.uk/sign-email-updates-consumer-credit 13 FCA Handbook website: https://www.handbook.fca.org.uk/ 8 Financial Conduct Authority Guide for consumer credit firms manuals).,2,49,10.6,True,False,False,False,True,False,False,False,False
F02950,regulatory_guidance\fca_consumer_credit_guide.txt,Each block contains a number of modules (which are called sourcebooks and 12 Sign up for consumer credit update emails: https://www.the-fca.org.uk/sign-email-updates-consumer-credit 13 FCA Handbook website: https://www.handbook.fca.org.uk/ 8 Financial Conduct Authority Guide for consumer credit firms manuals).,1,36,12.4,True,False,False,False,True,False,False,False,False
F02951,regulatory_guidance\fca_consumer_credit_guide.txt,"Each module contains chapters and sections, which provide our rules.",1,10,7.2,False,False,False,False,False,False,False,False,False
F02952,regulatory_guidance\fca_consumer_credit_guide.txt,"Each module has an abbreviated title, such as ‘PRIN’ or ‘CONC’.",1,11,6.9,False,False,False,False,False,False,False,False,False
F02953,regulatory_guidance\fca_consumer_credit_guide.txt,Our high-level standards apply (with some exceptions) to all firms.,1,10,8.4,False,False,False,False,False,False,False,False,False
F02954,regulatory_guidance\fca_consumer_credit_guide.txt,Other modules contain specific rules for particular types of firm – these are known as specialist sourcebooks.,1,17,10.6,False,False,False,False,False,False,False,False,False
F02955,regulatory_guidance\fca_consumer_credit_guide.txt,"There are also modules which set out how our regulatory processes work, and regulatory guides which provide guidance on matters such as financial crime, unfair contract terms and what permissions firms may need.",1,33,16.9,False,False,False,False,True,True,False,False,False
F02956,regulatory_guidance\fca_consumer_credit_guide.txt,The high level standards which apply to consumer credit firms are: Principles for Businesses (PRIN).14 This sets out the fundamentals which we expect all regulated firms to meet.,1,28,8.8,True,False,False,False,True,True,False,False,False
F02957,regulatory_guidance\fca_consumer_credit_guide.txt,The eleven principles are listed and more detail is given below.,1,11,9.1,False,False,False,False,False,False,False,False,False
F02958,regulatory_guidance\fca_consumer_credit_guide.txt,"Threshold Conditions (COND).15 This sets out minimum conditions which all firms must meet if they wish to be authorised. Once authorised, firms must continue to meet these standards on an ongoing basis.",2,32,6.6,True,False,False,False,False,False,False,False,False
F02959,regulatory_guidance\fca_consumer_credit_guide.txt,"Once authorised, firms must continue to meet these standards on an ongoing basis.",1,13,8.5,False,False,False,False,False,False,False,False,False
F02960,regulatory_guidance\fca_consumer_credit_guide.txt,"General Provisions (GEN).16 This sets out some of the standards that apply to all firms in terms of their interaction with us, including statutory disclosure statements and use of the FCA name or logo.",1,34,9.1,True,False,False,False,False,False,False,True,False
F02961,regulatory_guidance\fca_consumer_credit_guide.txt,"Senior Management Arrangements, Systems and Controls (SYSC).17 This sets out how we expect senior management in firms to take responsibility for the running and oversight of their firm, as well as the systems, controls and compliance arrangements that should be in place.",1,42,11.4,True,False,False,False,True,True,False,False,False
F02962,regulatory_guidance\fca_consumer_credit_guide.txt,"14 Principles for Businesses (PRIN): https://www.handbook.fca.org.uk/handbook/PRIN/ 15 Threshold Conditions (COND): https://www.handbook.fca.org.uk/handbook/COND/ 16 General Provisions (GEN): https://www.handbook.fca.org.uk/handbook/GEN/ 17 Senior Management Arrangements, Systems and Controls: https://www.handbook.fca.org.uk/handbook/SYSC/ FFiinnaanncciiaall CCoonndduucctt AAuutthhoorriittyy 99 Guide for consumer credit firms Statements of Principle and Code of Practice for Approved Persons The Principles for (APER).18 This sets out the standards Businesses are that we require of individuals who the fundamental hold ‘controlled functions’ in a firm.",1,68,14.7,True,False,False,False,True,False,False,True,False
F02963,regulatory_guidance\fca_consumer_credit_guide.txt,obligations that It also outlines a code of practice for firms must comply how to comply.,1,16,8.4,False,False,False,False,False,False,False,False,False
F02964,regulatory_guidance\fca_consumer_credit_guide.txt,with at all times. The Fit and Proper Test for Approved Persons (FIT).19 This sets out the criteria that we consider when assessing the fitness and propriety of a candidate for a controlled function (see also the ‘Getting Authorised’ section below).,2,41,8.4,True,False,False,False,False,False,False,False,False
F02965,regulatory_guidance\fca_consumer_credit_guide.txt,The Fit and Proper Test for Approved Persons (FIT).19 This sets out the criteria that we consider when assessing the fitness and propriety of a candidate for a controlled function (see also the ‘Getting Authorised’ section below).,1,37,11.1,True,False,False,False,False,False,False,False,False
F02966,regulatory_guidance\fca_consumer_credit_guide.txt,Fees Manual (FEES).20 This provides details around firms’ liability to pay fees.,1,12,7.4,True,False,False,False,True,False,False,False,False
F02967,regulatory_guidance\fca_consumer_credit_guide.txt,Principles for Businesses The Principles for Businesses (PRIN) are the fundamental obligations that firms must comply with at all times.,1,20,12.9,False,False,False,False,False,False,False,False,False
F02968,regulatory_guidance\fca_consumer_credit_guide.txt,They apply to all authorised firms and those with interim permission.,1,11,8.0,False,False,False,False,False,False,False,False,False
F02969,regulatory_guidance\fca_consumer_credit_guide.txt,We can take enforcement action if they are breached. 18 Statements of Principle for Approved Persons: https://www.handbook.fca.org.uk/handbook/APER/ 19 The Fit and Proper test for Approved Persons: https://www.handbook.fca.org.uk/handbook/FIT/1/1 20 Fees Manual (FEES): https://www.handbook.fca.org.uk/handbook/FEES/ 10 Financial Conduct Authority Guide for consumer credit firms 1. Integrity – A firm must conduct its business with integrity.,2,52,10.4,True,False,False,False,True,False,False,False,False
F02970,regulatory_guidance\fca_consumer_credit_guide.txt,18 Statements of Principle for Approved Persons: https://www.handbook.fca.org.uk/handbook/APER/ 19 The Fit and Proper test for Approved Persons: https://www.handbook.fca.org.uk/handbook/FIT/1/1 20 Fees Manual (FEES): https://www.handbook.fca.org.uk/handbook/FEES/ 10 Financial Conduct Authority Guide for consumer credit firms 1. Integrity – A firm must conduct its business with integrity.,1,43,11.8,True,False,False,False,True,False,False,False,False
F02971,regulatory_guidance\fca_consumer_credit_guide.txt,"2. S kill, care and diligence – A firm must conduct its business with due skill, care and diligence.",1,19,7.2,True,False,False,False,False,False,False,False,False
