candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
C06870,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Work collaboratively to sort game cards with items to show which ones can likely be purchased with secured loans and which can likely be purchased with unsecured loans.,1,29,12.6,False,False,False,False,True,False,False,False,False
C06871,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ Work collaboratively to sort game cards with items to show which ones can likely be purchased with secured loans and which can likely be purchased with unsecured loans. Preparing for this activity □ While it’s not necessary, completing the “Reading about credit scores” activity first may make this one more meaningful.",2,52,13.3,False,False,False,False,True,False,False,False,False
C06872,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Preparing for this activity □ While it’s not necessary, completing the “Reading about credit scores” activity first may make this one more meaningful.",1,23,14.4,False,False,False,False,True,False,False,False,False
C06873,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Preparing for this activity □ While it’s not necessary, completing the “Reading about credit scores” activity first may make this one more meaningful. □ Print a single-sided copy of the “Characteristics of secured and unsecured loans” game cards in this guide on one color of paper for each student group.",2,50,13.2,False,False,False,False,True,False,False,False,False
C06874,regulatory_guidance\cfpb_secured_unsecured_loans.txt,□ Print a single-sided copy of the “Characteristics of secured and unsecured loans” game cards in this guide on one color of paper for each student group.,1,27,12.3,False,False,False,False,True,False,False,False,False
C06875,regulatory_guidance\cfpb_secured_unsecured_loans.txt,□ Print a single-sided copy of the “Characteristics of secured and unsecured loans” game cards in this guide on one color of paper for each student group. □ Print a single-sided copy of the “Items you can purchase with secured or unsecured loans” game cards in this guide on a second color of paper for each student group.,2,58,12.4,False,False,False,False,True,False,False,False,False
C06876,regulatory_guidance\cfpb_secured_unsecured_loans.txt,□ Print a single-sided copy of the “Items you can purchase with secured or unsecured loans” game cards in this guide on a second color of paper for each student group.,1,31,12.6,False,False,False,False,True,False,False,False,False
C06877,regulatory_guidance\cfpb_secured_unsecured_loans.txt,□ Print a single-sided copy of the “Items you can purchase with secured or unsecured loans” game cards in this guide on a second color of paper for each student group. □ Cut all sheets into individual cards.,2,38,8.8,False,False,False,False,True,False,False,False,False
C06878,regulatory_guidance\cfpb_secured_unsecured_loans.txt,□ Cut all sheets into individual cards.,1,7,8.4,False,False,False,False,False,False,False,False,False
C06879,regulatory_guidance\cfpb_secured_unsecured_loans.txt,□ Cut all sheets into individual cards. Make sure each group has each set of game cards.,2,17,3.0,False,False,False,False,False,False,False,False,False
C06880,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Make sure each group has each set of game cards.,1,10,0.1,False,False,False,False,False,False,False,False,False
C06881,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Make sure each group has each set of game cards. °,2,11,0.1,False,False,False,False,False,False,False,False,False
C06882,regulatory_guidance\cfpb_secured_unsecured_loans.txt,°,1,1,0.0,False,False,False,False,False,False,False,False,False
C06883,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"° If you prefer, print the cards on sticker paper and affix them to playing cards so you can reuse them in the future.",2,24,8.8,False,False,False,False,False,False,False,False,False
C06884,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If you prefer, print the cards on sticker paper and affix them to playing cards so you can reuse them in the future.",1,23,8.8,False,False,False,False,False,False,False,False,False
C06885,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If you prefer, print the cards on sticker paper and affix them to playing cards so you can reuse them in the future. What you’ll need THIS TEACHER GUIDE § Differentiating between secured and unsecured loans (guide) cfpb_building_block_activities_differentiating-secured-unsecured-loans_guide.pdf STUDENT MATERIALS § “Characteristics of secured and unsecured loans” game cards and “Items you can purchase with secured or unsecured loans” game cards (in this guide)",2,64,14.4,False,False,False,False,True,False,False,False,False
C06886,regulatory_guidance\cfpb_secured_unsecured_loans.txt,What you’ll need THIS TEACHER GUIDE § Differentiating between secured and unsecured loans (guide) cfpb_building_block_activities_differentiating-secured-unsecured-loans_guide.pdf STUDENT MATERIALS § “Characteristics of secured and unsecured loans” game cards and “Items you can purchase with secured or unsecured loans” game cards (in this guide),1,41,17.7,False,False,False,False,True,False,False,False,False
C06887,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"What you’ll need THIS TEACHER GUIDE § Differentiating between secured and unsecured loans (guide) cfpb_building_block_activities_differentiating-secured-unsecured-loans_guide.pdf STUDENT MATERIALS § “Characteristics of secured and unsecured loans” game cards and “Items you can purchase with secured or unsecured loans” game cards (in this guide) Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 2 of 9 Summer 2022 Exploring key financial concepts Credit offers seem to be everywhere, but not everyone who applies TIP for a loan will be approved.",2,78,22.1,True,False,False,False,True,False,False,False,False
C06888,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 2 of 9 Summer 2022 Exploring key financial concepts Credit offers seem to be everywhere, but not everyone who applies TIP for a loan will be approved.",1,37,18.6,True,False,False,False,True,False,False,False,False
C06889,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 2 of 9 Summer 2022 Exploring key financial concepts Credit offers seem to be everywhere, but not everyone who applies TIP for a loan will be approved. Creditors often evaluate a person’s Because financial products, credit history to determine whether they will lend them money. terms, and laws change,",2,59,12.5,True,False,False,False,True,False,False,False,False
C06890,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Creditors often evaluate a person’s Because financial products, credit history to determine whether they will lend them money. terms, and laws change,",1,22,10.2,False,False,False,False,True,False,False,False,False
C06891,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Creditors often evaluate a person’s Because financial products, credit history to determine whether they will lend them money. terms, and laws change, For people who are just starting to build their credit or who have students should be encouraged lower credit scores, it may be easier to get a secured loan than an to always look for the most unsecured loan.",2,61,14.3,False,False,False,False,True,False,False,False,False
C06892,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"For people who are just starting to build their credit or who have students should be encouraged lower credit scores, it may be easier to get a secured loan than an to always look for the most unsecured loan.",1,39,15.7,False,False,False,False,True,False,False,False,False
C06893,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"For people who are just starting to build their credit or who have students should be encouraged lower credit scores, it may be easier to get a secured loan than an to always look for the most unsecured loan. Secured loans require the borrower to provide up-to-date information.",2,48,11.7,False,False,False,False,True,False,False,False,False
C06894,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Secured loans require the borrower to provide up-to-date information.,1,9,14.1,False,False,False,False,True,False,False,False,False
C06895,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Secured loans require the borrower to provide up-to-date information. collateral (something of value like a car, a boat, a home, etc.) that the bank or lending institution can take to get their money back if the borrower can’t pay back the loan.",2,42,9.0,False,False,False,False,True,False,False,False,False
C06896,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"collateral (something of value like a car, a boat, a home, etc.) that the bank or lending institution can take to get their money back if the borrower can’t pay back the loan.",1,33,8.0,False,False,False,False,True,False,False,False,False
C06897,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"collateral (something of value like a car, a boat, a home, etc.) that the bank or lending institution can take to get their money back if the borrower can’t pay back the loan. Lenders may offer people with higher credit scores unsecured loans.",2,43,7.8,False,False,False,False,True,False,False,False,False
C06898,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Lenders may offer people with higher credit scores unsecured loans.,1,10,8.4,False,False,False,False,True,False,False,False,False
C06899,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Lenders may offer people with higher credit scores unsecured loans. These loans require no collateral, so the bank or lending institution is trusting that these borrowers will pay them back.",2,30,9.5,False,False,False,False,True,False,False,False,False
C06900,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"These loans require no collateral, so the bank or lending institution is trusting that these borrowers will pay them back.",1,20,11.1,False,False,False,False,True,False,False,False,False
C06901,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"These loans require no collateral, so the bank or lending institution is trusting that these borrowers will pay them back. This trust is based on their credit history—what borrowers have done in the past that gives them a good credit rating.",2,41,10.0,False,False,False,False,True,False,False,False,False
C06902,regulatory_guidance\cfpb_secured_unsecured_loans.txt,This trust is based on their credit history—what borrowers have done in the past that gives them a good credit rating.,1,21,8.9,False,False,False,False,True,False,False,False,False
C06903,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"This trust is based on their credit history—what borrowers have done in the past that gives them a good credit rating. Because unsecured loans put lenders at higher risk, they may have a higher interest rate than secured loans.",2,39,8.7,False,False,False,False,True,False,False,False,False
C06904,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Because unsecured loans put lenders at higher risk, they may have a higher interest rate than secured loans.",1,18,8.5,False,False,False,False,True,False,False,False,False
C06905,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Because unsecured loans put lenders at higher risk, they may have a higher interest rate than secured loans. If that trust does not result in repayment, the lender can report late or missing payments to the credit reporting companies, can engage in debt collection, and might sue the borrower.",2,49,11.8,False,False,False,False,True,False,False,False,False
C06906,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If that trust does not result in repayment, the lender can report late or missing payments to the credit reporting companies, can engage in debt collection, and might sue the borrower.",1,31,14.8,False,False,False,False,True,False,False,False,False
C06907,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If that trust does not result in repayment, the lender can report late or missing payments to the credit reporting companies, can engage in debt collection, and might sue the borrower. Teaching this activity Whole-class introduction § Ask students if they or someone they know has ever lent someone money.",2,50,13.0,False,False,False,False,True,False,False,False,False
C06908,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Teaching this activity Whole-class introduction § Ask students if they or someone they know has ever lent someone money.,1,19,11.8,False,False,False,False,False,False,False,False,False
C06909,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Teaching this activity Whole-class introduction § Ask students if they or someone they know has ever lent someone money. § Ask students what kinds of things people consider before lending someone money.,2,32,10.3,False,False,False,False,False,False,False,False,False
C06910,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Ask students what kinds of things people consider before lending someone money.,1,13,8.8,False,False,False,False,False,False,False,False,False
C06911,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Ask students what kinds of things people consider before lending someone money. °,2,14,8.8,False,False,False,False,False,False,False,False,False
C06912,regulatory_guidance\cfpb_secured_unsecured_loans.txt,°,1,1,0.0,False,False,False,False,False,False,False,False,False
C06913,regulatory_guidance\cfpb_secured_unsecured_loans.txt,° Examples may include whether and when the borrower can pay the money back or how much the lender would be willing to lend.,2,24,9.8,False,False,False,False,False,False,False,False,False
C06914,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Examples may include whether and when the borrower can pay the money back or how much the lender would be willing to lend.,1,23,9.8,False,False,False,False,False,False,False,False,False
C06915,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Examples may include whether and when the borrower can pay the money back or how much the lender would be willing to lend. § Read the “Exploring key financial concepts” section to explain secured and unsecured loans.,2,37,9.5,False,False,False,False,True,False,False,False,False
C06916,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Read the “Exploring key financial concepts” section to explain secured and unsecured loans.,1,14,10.4,False,False,False,False,True,False,False,False,False
C06917,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Read the “Exploring key financial concepts” section to explain secured and unsecured loans. § Ask students to take a moment to consider the similarities and differences between secured and unsecured loans.,2,32,11.9,False,False,False,False,True,False,False,False,False
C06918,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Ask students to take a moment to consider the similarities and differences between secured and unsecured loans.,1,18,13.3,False,False,False,False,True,False,False,False,False
C06919,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Ask students to take a moment to consider the similarities and differences between secured and unsecured loans. § Be sure students have a basic context of loans: °,2,29,9.4,False,False,False,False,True,False,False,False,False
C06920,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Be sure students have a basic context of loans: °,1,11,3.7,False,False,False,False,True,False,False,False,False
C06921,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Be sure students have a basic context of loans: ° Loss of collateral isn’t the only consequence of nonpayment of a secured loan.,2,24,11.8,False,False,False,False,True,False,False,False,False
C06922,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Loss of collateral isn’t the only consequence of nonpayment of a secured loan.,1,13,10.4,False,False,False,False,True,False,False,False,False
C06923,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Loss of collateral isn’t the only consequence of nonpayment of a secured loan. Nonpayment can result in such things as negative information on your credit report, a lower credit score, debt collection, or being sued.",2,35,11.5,False,False,False,False,True,False,False,False,False
C06924,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Nonpayment can result in such things as negative information on your credit report, a lower credit score, debt collection, or being sued.",1,22,12.8,False,False,False,False,True,False,False,False,False
C06925,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Nonpayment can result in such things as negative information on your credit report, a lower credit score, debt collection, or being sued. Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 3 of 9 Summer 2022 °",2,38,12.0,True,False,False,False,True,False,False,False,False
C06926,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 3 of 9 Summer 2022 °,1,16,11.5,True,False,False,False,True,False,False,False,False
C06927,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 3 of 9 Summer 2022 ° When many factors are equal (e.g., income, job history), secured credit may be easier to get than unsecured.",2,34,11.2,True,False,False,False,True,False,False,False,False
C06928,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"When many factors are equal (e.g., income, job history), secured credit may be easier to get than unsecured.",1,18,7.6,False,False,False,False,True,False,False,False,False
C06929,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"When many factors are equal (e.g., income, job history), secured credit may be easier to get than unsecured. °",2,19,7.6,False,False,False,False,True,False,False,False,False
C06930,regulatory_guidance\cfpb_secured_unsecured_loans.txt,°,1,1,0.0,False,False,False,False,False,False,False,False,False
C06931,regulatory_guidance\cfpb_secured_unsecured_loans.txt,° People seeking a loan must remember that they’re a customer buying a product and that they shouldn’t allow lenders to intimidate them or make them feel as if the lenders are doing them a favor by granting credit.,2,39,16.9,False,False,False,False,True,False,False,False,False
C06932,regulatory_guidance\cfpb_secured_unsecured_loans.txt,People seeking a loan must remember that they’re a customer buying a product and that they shouldn’t allow lenders to intimidate them or make them feel as if the lenders are doing them a favor by granting credit.,1,38,16.9,False,False,False,False,True,False,False,False,False
C06933,regulatory_guidance\cfpb_secured_unsecured_loans.txt,People seeking a loan must remember that they’re a customer buying a product and that they shouldn’t allow lenders to intimidate them or make them feel as if the lenders are doing them a favor by granting credit. § Be sure students understand key vocabulary: °,2,46,11.8,False,False,False,False,True,False,False,False,False
C06934,regulatory_guidance\cfpb_secured_unsecured_loans.txt,§ Be sure students understand key vocabulary: °,1,8,12.3,False,False,False,False,False,False,False,False,False
C06935,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ Be sure students understand key vocabulary: ° Interest: A fee charged by a lender, and paid by a TIP borrower, for the use of money.",2,26,11.5,False,False,False,False,False,False,False,False,False
C06936,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Interest: A fee charged by a lender, and paid by a TIP borrower, for the use of money.",1,18,6.5,False,False,False,False,False,False,False,False,False
C06937,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Interest: A fee charged by a lender, and paid by a TIP borrower, for the use of money. A bank or credit union Visit CFPB’s financial may also pay you interest if you deposit money in certain education glossary at types of accounts.",2,43,10.9,False,False,False,False,True,False,False,False,False
C06938,regulatory_guidance\cfpb_secured_unsecured_loans.txt,A bank or credit union Visit CFPB’s financial may also pay you interest if you deposit money in certain education glossary at types of accounts.,1,25,14.5,False,False,False,False,True,False,False,False,False
C06939,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"A bank or credit union Visit CFPB’s financial may also pay you interest if you deposit money in certain education glossary at types of accounts. consumerfinance.gov/ ° Lender: An organization or person that lends money with financial-education-glossary/. the expectation that it will be repaid, generally with interest.",2,47,13.7,False,False,False,False,True,True,False,False,False
C06940,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"consumerfinance.gov/ ° Lender: An organization or person that lends money with financial-education-glossary/. the expectation that it will be repaid, generally with interest.",1,22,15.5,False,False,False,False,False,True,False,False,False
C06941,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"consumerfinance.gov/ ° Lender: An organization or person that lends money with financial-education-glossary/. the expectation that it will be repaid, generally with interest. ° Loan: Money that needs to be repaid by the borrower, generally with interest.",2,36,12.8,False,False,False,False,True,True,False,False,False
C06942,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"° Loan: Money that needs to be repaid by the borrower, generally with interest.",1,14,8.5,False,False,False,False,True,False,False,False,False
C06943,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"° Loan: Money that needs to be repaid by the borrower, generally with interest. °",2,15,8.5,False,False,False,False,True,False,False,False,False
C06944,regulatory_guidance\cfpb_secured_unsecured_loans.txt,°,1,1,0.0,False,False,False,False,False,False,False,False,False
C06945,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"° Secured loans: Loans in which your property (things you own) is used as collateral; if you cannot pay back the loan, the lender takes your collateral to get their money back.",2,32,12.9,False,False,False,False,True,False,False,False,False
C06946,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Secured loans: Loans in which your property (things you own) is used as collateral; if you cannot pay back the loan, the lender takes your collateral to get their money back.",1,31,12.9,False,False,False,False,True,False,False,False,False
C06947,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Secured loans: Loans in which your property (things you own) is used as collateral; if you cannot pay back the loan, the lender takes your collateral to get their money back. The lender can also engage in debt collection, can file negative information on your credit report, and might sue you.",2,51,11.7,False,False,False,False,True,False,False,False,False
C06948,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"The lender can also engage in debt collection, can file negative information on your credit report, and might sue you.",1,20,11.1,False,False,False,False,True,False,False,False,False
C06949,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"The lender can also engage in debt collection, can file negative information on your credit report, and might sue you. °",2,21,11.1,False,False,False,False,True,False,False,False,False
C06950,regulatory_guidance\cfpb_secured_unsecured_loans.txt,°,1,1,0.0,False,False,False,False,False,False,False,False,False
C06951,regulatory_guidance\cfpb_secured_unsecured_loans.txt,° Unsecured loan:,2,3,8.8,False,False,False,False,True,False,False,False,False
C06952,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Unsecured loan:,1,2,8.8,False,False,False,False,True,False,False,False,False
C06953,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Unsecured loan: A loan (such as most types of credit cards) that does not use property as collateral.,2,18,8.5,False,False,False,False,True,False,False,False,False
C06954,regulatory_guidance\cfpb_secured_unsecured_loans.txt,A loan (such as most types of credit cards) that does not use property as collateral.,1,16,6.9,False,False,False,False,True,False,False,False,False
C06955,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"A loan (such as most types of credit cards) that does not use property as collateral. Lenders consider these loans to be more risky than secured loans, so they may charge a higher rate of interest for them.",2,38,7.7,False,False,False,False,True,False,False,True,False
C06956,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Lenders consider these loans to be more risky than secured loans, so they may charge a higher rate of interest for them.",1,22,8.5,False,False,False,False,True,False,False,True,False
C06957,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Lenders consider these loans to be more risky than secured loans, so they may charge a higher rate of interest for them. If the loan is not paid back as agreed, the lender can also start debt collection, file negative information on your credit report, and might sue you.",2,49,10.3,False,False,False,False,True,False,False,True,False
C06958,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If the loan is not paid back as agreed, the lender can also start debt collection, file negative information on your credit report, and might sue you.",1,27,12.0,False,False,False,False,True,False,False,False,False
C06959,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If the loan is not paid back as agreed, the lender can also start debt collection, file negative information on your credit report, and might sue you. Group work Working with the “Characteristics” cards § Divide students into groups of three or four and give the “Characteristics” cards to each group.",2,51,11.6,False,False,False,False,True,False,False,False,False
C06960,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Group work Working with the “Characteristics” cards § Divide students into groups of three or four and give the “Characteristics” cards to each group.,1,24,11.3,False,False,False,False,False,False,False,False,False
C06961,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Group work Working with the “Characteristics” cards § Divide students into groups of three or four and give the “Characteristics” cards to each group. § Instruct the groups to review the cards and sort them into three piles: ° Characteristics that apply to secured loans ° Characteristics that apply to unsecured loans ° Characteristics that apply to both types of loans Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 4 of 9 Summer 2022 § When all groups have finished sorting, review their answers by calling on each group to share a characteristic and whether it represents a secured or unsecured loan or both.",2,106,22.8,True,False,False,False,True,False,False,False,False
C06962,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ Instruct the groups to review the cards and sort them into three piles: ° Characteristics that apply to secured loans ° Characteristics that apply to unsecured loans ° Characteristics that apply to both types of loans Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 4 of 9 Summer 2022 § When all groups have finished sorting, review their answers by calling on each group to share a characteristic and whether it represents a secured or unsecured loan or both.",1,82,33.6,True,False,False,False,True,False,False,False,False
C06963,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ Instruct the groups to review the cards and sort them into three piles: ° Characteristics that apply to secured loans ° Characteristics that apply to unsecured loans ° Characteristics that apply to both types of loans Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 4 of 9 Summer 2022 § When all groups have finished sorting, review their answers by calling on each group to share a characteristic and whether it represents a secured or unsecured loan or both. § As students answer, invite them to share their reasoning.",2,92,20.3,True,False,False,False,True,False,False,False,False
C06964,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ As students answer, invite them to share their reasoning.",1,10,6.3,False,False,False,False,False,False,False,False,False
C06965,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ As students answer, invite them to share their reasoning. § As needed, help students understand where characteristics fit.",2,19,8.5,False,False,False,False,False,False,False,False,False
C06966,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ As needed, help students understand where characteristics fit.",1,9,11.1,False,False,False,False,False,False,False,False,False
C06967,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ As needed, help students understand where characteristics fit. Working with the “Items” cards § Distribute the “Items” cards to each group and ask students to sort them into two piles: ° Items that would likely be paid for using secured loans °",2,43,9.6,False,False,False,False,True,False,False,False,False
C06968,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Working with the “Items” cards § Distribute the “Items” cards to each group and ask students to sort them into two piles: ° Items that would likely be paid for using secured loans °,1,34,12.5,False,False,False,False,True,False,False,False,False
C06969,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Working with the “Items” cards § Distribute the “Items” cards to each group and ask students to sort them into two piles: ° Items that would likely be paid for using secured loans ° Items that would likely be paid for using unsecured loans § When all groups have finished sorting, call on different groups to share their responses.",2,59,22.4,False,False,False,False,True,False,False,False,False
C06970,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Items that would likely be paid for using unsecured loans § When all groups have finished sorting, call on different groups to share their responses.",1,25,11.0,False,False,False,False,True,False,False,False,False
C06971,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Items that would likely be paid for using unsecured loans § When all groups have finished sorting, call on different groups to share their responses. § As needed, help them understand where items fit.",2,34,8.0,False,False,False,False,True,False,False,False,False
C06972,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ As needed, help them understand where items fit.",1,9,5.2,False,False,False,False,False,False,False,False,False
C06973,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"§ As needed, help them understand where items fit. °",2,10,5.2,False,False,False,False,False,False,False,False,False
C06974,regulatory_guidance\cfpb_secured_unsecured_loans.txt,°,1,1,0.0,False,False,False,False,False,False,False,False,False
C06975,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"° Some items could fall into either category, so have students discuss which characteristics they used to make their choice.",2,20,11.1,False,False,False,False,False,False,False,False,False
C06976,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Some items could fall into either category, so have students discuss which characteristics they used to make their choice.",1,19,11.1,False,False,False,False,False,False,False,False,False
C06977,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Some items could fall into either category, so have students discuss which characteristics they used to make their choice. Wrap-up",2,20,11.7,False,False,False,False,False,False,False,False,False
C06978,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Wrap-up,1,1,8.4,False,False,False,False,False,False,False,False,False
C06979,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"Wrap-up If time allows, ask students to complete an exit ticket responding to the following prompt: “How would you describe the difference between a secured and an unsecured loan?” Suggested next steps Consider searching for other CFPB activities that address the topic of borrowing, including getting loans and managing credit.",2,50,14.7,False,False,False,False,True,False,False,False,False
C06980,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If time allows, ask students to complete an exit ticket responding to the following prompt: “How would you describe the difference between a secured and an unsecured loan?” Suggested next steps Consider searching for other CFPB activities that address the topic of borrowing, including getting loans and managing credit.",1,49,14.4,False,False,False,False,True,False,False,False,False
C06981,regulatory_guidance\cfpb_secured_unsecured_loans.txt,"If time allows, ask students to complete an exit ticket responding to the following prompt: “How would you describe the difference between a secured and an unsecured loan?” Suggested next steps Consider searching for other CFPB activities that address the topic of borrowing, including getting loans and managing credit. Suggested activities include “Qualifying for loans” and “Calculating loan payments”.",2,59,13.7,False,False,False,False,True,False,False,False,False
C06982,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Suggested activities include “Qualifying for loans” and “Calculating loan payments”.,1,10,15.4,False,False,False,False,True,False,False,False,False
C06983,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Suggested activities include “Qualifying for loans” and “Calculating loan payments”. You also may consider having students get an estimated credit score at the FICO Score Estimator1 at https://www.myfico.com/fico-credit-score-estimator/estimator.,2,28,18.9,True,False,False,False,True,True,False,False,False
C06984,regulatory_guidance\cfpb_secured_unsecured_loans.txt,You also may consider having students get an estimated credit score at the FICO Score Estimator1 at https://www.myfico.com/fico-credit-score-estimator/estimator.,1,18,21.6,True,False,False,False,True,True,False,False,False
C06985,regulatory_guidance\cfpb_secured_unsecured_loans.txt,You also may consider having students get an estimated credit score at the FICO Score Estimator1 at https://www.myfico.com/fico-credit-score-estimator/estimator. 1 The CFPB does not endorse this third party or guarantee the accuracy of this third-party information.,2,35,16.9,True,False,False,False,True,True,False,False,False
C06986,regulatory_guidance\cfpb_secured_unsecured_loans.txt,1 The CFPB does not endorse this third party or guarantee the accuracy of this third-party information.,1,17,11.9,True,False,False,False,False,False,False,False,False
C06987,regulatory_guidance\cfpb_secured_unsecured_loans.txt,1 The CFPB does not endorse this third party or guarantee the accuracy of this third-party information. Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 5 of 9 Summer 2022 Measuring student learning Students’ answers during the game and during discussion can give you a sense of their understanding.,2,51,14.9,True,False,False,False,True,False,False,False,False
C06988,regulatory_guidance\cfpb_secured_unsecured_loans.txt,Differentiating between secured BUILDING BLOCKS TEACHER GUIDE and unsecured loans 5 of 9 Summer 2022 Measuring student learning Students’ answers during the game and during discussion can give you a sense of their understanding.,1,34,18.1,True,False,False,False,True,False,False,False,False
